Loss	Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
16.583134	4.178349018096924	0	19.222221	9.606653	84.0	8.0	19.22222222222222	9.606653008978125	5017	5017
22.194715	6.459090948104858	1	24.583334	13.750861	89.0	8.0	24.583333333333332	13.750861529753601	5015	10032
24.48804	8.677417993545532	2	29.01156	14.5943165	104.0	9.0	29.01156069364162	14.594316907739866	5019	15051
32.81847	10.897098064422607	3	36.536232	21.972366	185.0	9.0	36.53623188405797	21.972367171851	5042	20093
35.967384	13.120536088943481	4	42.652542	23.43595	119.0	11.0	42.652542372881356	23.435948454820814	5033	25126
47.91407	15.615586042404175	5	58.183907	31.866648	150.0	13.0	58.18390804597701	31.86665058034709	5062	30188
54.996574	17.928051948547363	6	70.083336	37.61196	185.0	14.0	70.08333333333333	37.61196248831244	5046	35234
62.604336	20.207520008087158	7	79.93651	43.761936	183.0	23.0	79.93650793650794	43.76193642732214	5036	40270
68.02294	22.504024028778076	8	91.05454	48.74028	200.0	18.0	91.05454545454545	48.74028320200417	5008	45278
68.937935	24.792796850204468	9	96.59615	48.67919	200.0	20.0	96.59615384615384	48.679193002359305	5023	50301
71.81046	27.163382053375244	10	105.79592	46.85844	200.0	28.0	105.79591836734694	46.8584405708089	5184	55485
73.30598	29.5593478679657	11	116.0	43.814175	200.0	41.0	116.0	43.81417371332955	5104	60589
79.0919	31.813382863998413	12	135.21622	42.38889	200.0	57.0	135.21621621621622	42.38889141523649	5003	65592
82.84084	34.057167768478394	13	141.30556	45.92737	200.0	67.0	141.30555555555554	45.927369862306904	5087	70679
80.003815	36.48336696624756	14	145.31429	38.576656	200.0	82.0	145.31428571428572	38.57665573046656	5086	75765
86.53203	38.78780698776245	15	162.12903	32.48597	200.0	98.0	162.1290322580645	32.48596911569757	5026	80791
89.301125	41.180038928985596	16	173.2	31.443495	200.0	95.0	173.2	31.443494292672586	5196	85987
87.845856	43.47705388069153	17	176.24138	24.854967	200.0	109.0	176.24137931034483	24.854965746012084	5111	91098
87.68442	45.75080394744873	18	183.39285	22.596363	200.0	128.0	183.39285714285714	22.596363939034664	5135	96233
86.96871	47.9433479309082	19	180.28572	24.890987	200.0	123.0	180.28571428571428	24.890986812294038	5048	101281
82.97894	50.168988943099976	20	175.24138	25.70879	200.0	132.0	175.24137931034483	25.708787136474125	5082	106363
82.82508	52.417195081710815	21	176.68965	24.72623	200.0	129.0	176.68965517241378	24.72622989274103	5124	111487
91.4434	54.640318870544434	22	192.42308	17.068129	200.0	137.0	192.42307692307693	17.06812836596795	5003	116490
93.93402	56.88312816619873	23	197.6923	10.582167	200.0	145.0	197.69230769230768	10.582166532459695	5140	121630
99.18835	59.086326122283936	24	194.11539	20.833271	200.0	108.0	194.1153846153846	20.833270216866918	5047	126677
100.123375	61.2927041053772	25	195.26923	14.511422	200.0	146.0	195.26923076923077	14.511421741054372	5077	131754
99.14753	63.48992204666138	26	180.07143	39.361813	200.0	81.0	180.07142857142858	39.361809419999055	5042	136796
101.58441	65.7106499671936	27	196.3077	12.501597	200.0	137.0	196.30769230769232	12.501597531051878	5104	141900
99.77453	67.93438482284546	28	183.25	37.584785	200.0	67.0	183.25	37.58478510552603	5131	147031
101.819016	70.14311289787292	29	195.46153	12.099685	200.0	151.0	195.46153846153845	12.099684577041888	5082	152113
97.94617	72.4151759147644	30	183.82143	34.259567	200.0	64.0	183.82142857142858	34.25956964477076	5147	157260
99.43168	74.6583309173584	31	189.0	31.825916	200.0	79.0	189.0	31.82591536608003	5103	162363
98.866646	76.91836500167847	32	184.42857	36.279106	200.0	80.0	184.42857142857142	36.279105134881085	5164	167527
100.20773	79.10877108573914	33	192.8077	24.359518	200.0	106.0	192.80769230769232	24.359517537803498	5013	172540
101.286285	81.38062691688538	34	199.34616	2.3028796	200.0	190.0	199.34615384615384	2.302879596911185	5183	177723
98.04395	83.7615098953247	35	192.40741	22.074385	200.0	115.0	192.40740740740742	22.074384785285275	5195	182918
93.83804	85.98567199707031	36	187.44444	14.145627	200.0	149.0	187.44444444444446	14.145627078079597	5061	187979
86.1016	88.22891187667847	37	170.83333	22.96386	200.0	103.0	170.83333333333334	22.963860496199	5125	193104
78.73302	90.42149877548218	38	156.3125	22.036102	192.0	111.0	156.3125	22.036103188858053	5002	198106
